id,STAR_WHITE_DWARF,STAR_CATY_VAR,STAR_BROWN_DWARF,SERENDIPITY_RED,REDDEN_STD,STAR_BHB,GALAXY,SERENDIPITY_DISTANT,QSO,SKY,STAR_RED_DWARF,ROSAT_D,STAR_PN,SERENDIPITY_FIRST,STAR_CARBON,SPECTROPHOTO_STD,STAR_SUB_DWARF,SERENDIPITY_MANUAL,SERENDIPITY_BLUE,fiberID
208058,2.97E-05,1.42E-05,6.11E-06,1.08E-05,1.34E-05,3.18E-05,0.000286742,3.84E-05,0.998055383,5.63E-06,9.73E-06,0.000778947,4.99E-06,0.00056796,5.74E-05,9.95E-06,6.41E-06,7.56E-06,6.50E-05,18
208059,7.17E-05,2.75E-05,1.35E-05,2.19E-05,3.64E-05,0.000100396,0.000364691,7.25E-05,0.995743221,1.24E-05,2.18E-05,0.002853074,1.10E-05,0.000461774,2.88E-05,2.20E-05,1.42E-05,1.31E-05,0.000110048,394
208060,0.046661514,0.000194103,7.01E-05,0.000114053,0.000214752,0.095270099,0.006865258,0.000445077,0.675826588,6.44E-05,0.00011341,0.166477381,5.72E-05,0.006592728,0.000144309,0.000114146,7.35E-05,6.65E-05,0.000634889,394
208061,0.000694179,1.65E-05,6.46E-06,1.05E-05,0.982086608,0.002315012,0.001341835,5.30E-05,0.004893313,5.95E-06,1.05E-05,0.007617041,5.28E-06,4.31E-05,1.40E-05,0.000777776,6.78E-06,6.22E-06,9.60E-05,180
208062,0.0001306,4.39E-05,2.15E-05,3.81E-05,4.21E-05,7.51E-05,0.003006528,0.000136641,0.969139306,1.97E-05,3.48E-05,0.019956759,1.75E-05,0.006464836,6.56E-05,3.50E-05,2.25E-05,2.24E-05,0.000727187,302
208063,0.000805674,1.16E-05,3.76E-06,6.12E-06,8.10E-06,0.980487403,6.83E-05,2.51E-05,0.014274466,3.45E-06,6.09E-06,0.00253624,3.07E-06,0.001290465,8.29E-06,6.13E-06,3.95E-06,3.57E-06,0.000448164,101
208064,1.07E-05,1.77E-05,3.57E-05,0.028323644,1.20E-05,1.26E-05,0.000201681,2.12E-05,0.002310408,3.26E-06,0.968586378,0.000307568,2.89E-06,8.14E-05,2.03E-05,5.76E-06,5.35E-06,7.28E-06,3.42E-05,616
208065,0.00017176,1.77E-06,7.97E-07,1.30E-06,2.43E-05,0.001301947,2.24E-05,4.32E-06,0.000692462,7.34E-07,1.29E-06,0.000904311,6.52E-07,8.69E-06,1.65E-06,0.996803232,8.36E-07,7.67E-07,5.68E-05,139
208066,1.11E-05,1.66E-06,6.38E-07,1.04E-06,6.93E-06,0.000416914,2.52E-05,4.11E-06,0.000311628,5.87E-07,1.08E-06,0.000252409,5.21E-07,7.22E-06,1.32E-06,0.998942933,6.69E-07,6.14E-07,1.34E-05,298
208067,0.000307458,0.000547972,0.0001553,0.001477855,0.00020446,0.000311542,0.006823784,0.000537777,0.294040107,8.53E-05,0.001056015,0.632617974,7.57E-05,0.059705382,0.000416053,0.000151271,0.000119862,0.000148332,0.001217859,29
208068,0.001694413,0.00133022,3.18E-05,5.81E-05,5.70E-05,0.000410237,0.00031697,0.586573761,0.025369749,2.92E-05,5.14E-05,0.028927029,2.60E-05,0.002372118,5.93E-05,5.17E-05,3.33E-05,3.03E-05,0.352577287,222
208069,3.29E-05,1.19E-06,5.23E-07,8.51E-07,8.22E-06,0.004794923,2.43E-05,6.15E-06,0.000251287,4.82E-07,8.47E-07,0.000468121,4.28E-07,1.35E-05,1.08E-06,0.994388147,5.49E-07,5.04E-07,6.12E-06,100
208070,0.00158074,7.26E-05,3.19E-05,5.19E-05,0.000563989,0.019324486,0.001520181,0.000210416,0.020298405,2.94E-05,5.16E-05,0.046666498,2.61E-05,0.000444662,7.07E-05,0.908727856,3.35E-05,3.07E-05,0.000264342,319
208071,0.001646266,5.24E-05,1.36E-05,2.22E-05,3.15E-05,0.868277211,0.000176992,8.33E-05,0.104689164,1.25E-05,2.21E-05,0.017806104,1.11E-05,0.006345278,2.55E-05,2.22E-05,1.43E-05,1.29E-05,0.000735339,626
208072,0.00026542,0.000146534,2.80E-05,4.56E-05,5.03E-05,0.000379191,0.000154299,0.00121557,0.016311542,2.58E-05,4.54E-05,0.026052481,2.29E-05,0.018365641,5.23E-05,4.57E-05,2.94E-05,2.64E-05,0.936737352,175
208073,8.26E-05,2.69E-06,1.09E-06,1.77E-06,8.05E-05,0.000522427,0.000169922,5.55E-06,0.000510106,1.00E-06,1.76E-06,0.001367842,8.88E-07,8.69E-06,2.24E-06,0.997225084,1.14E-06,1.05E-06,1.36E-05,620
208074,2.30E-05,2.38E-06,1.10E-06,1.79E-06,4.40E-06,5.89E-05,0.993411954,5.26E-06,0.003274322,1.01E-06,1.78E-06,0.003141702,8.97E-07,5.50E-05,2.31E-06,2.48E-06,1.15E-06,1.09E-06,9.44E-06,634
208075,4.54E-05,2.67E-06,1.21E-06,1.98E-06,6.41E-06,4.67E-06,0.994923397,9.92E-06,0.001170374,1.12E-06,2.17E-06,0.002411004,9.92E-07,0.000558196,0.00084705,2.10E-06,1.27E-06,1.23E-06,8.84E-06,390
208076,1.57E-05,3.65E-06,9.20E-07,1.50E-06,5.19E-06,3.75E-06,0.995826081,8.55E-06,0.001141108,8.46E-07,1.67E-06,0.002105027,7.50E-07,2.09E-05,0.000846463,2.07E-06,9.65E-07,9.56E-07,1.39E-05,613
208077,6.13E-06,3.10E-06,1.35E-06,2.20E-06,2.43E-06,8.72E-06,1.21E-05,7.42E-06,0.9992335,1.25E-06,2.20E-06,0.00015259,1.11E-06,6.78E-05,2.53E-06,2.21E-06,1.42E-06,1.28E-06,0.000490687,960
208078,0.000504323,2.34E-05,8.64E-06,1.41E-05,0.979220468,0.009432716,0.000294527,7.45E-05,0.004290967,7.96E-06,1.40E-05,0.005672672,7.07E-06,0.000163813,1.81E-05,1.50E-05,9.07E-06,8.20E-06,0.000220532,173
208079,0.000876001,6.45E-05,2.78E-05,4.53E-05,0.000357733,0.921052493,0.001277344,0.00025938,0.025984411,2.56E-05,4.79E-05,0.003945729,2.28E-05,0.000605483,5.74E-05,0.005483933,2.92E-05,2.68E-05,0.03981014,574
208080,0.000146673,1.05E-06,4.78E-07,7.78E-07,5.56E-06,2.77E-06,0.998703482,2.06E-06,0.000312251,4.41E-07,8.53E-07,0.000747149,3.91E-07,6.64E-05,4.80E-06,7.35E-07,5.01E-07,4.76E-07,3.10E-06,365
208081,0.000567252,2.53E-05,1.12E-05,1.82E-05,6.21E-05,0.800099918,0.000784547,0.183696449,0.000919741,1.03E-05,1.81E-05,0.002926468,9.12E-06,0.000128917,2.30E-05,0.00056892,1.17E-05,1.08E-05,0.010108029,446
208082,0.000278132,7.75E-05,3.30E-05,5.33E-05,7.56E-05,0.000269546,0.000376331,0.001448438,0.980152557,3.04E-05,5.21E-05,0.004066992,2.69E-05,0.001160444,6.15E-05,5.37E-05,3.46E-05,3.51E-05,0.011714033,135
208083,0.000529909,1.89E-06,7.07E-07,1.15E-06,1.48E-05,3.60E-06,0.995293154,3.05E-06,0.000565596,6.51E-07,1.16E-06,0.00213898,5.78E-07,0.00045232,0.000984551,1.10E-06,7.42E-07,8.49E-07,5.18E-06,629
208084,0.000115268,4.48E-05,2.19E-05,3.56E-05,5.17E-05,0.000215726,0.000196575,0.000125158,0.990436992,2.01E-05,3.54E-05,0.003552696,1.79E-05,0.003638258,5.63E-05,3.57E-05,2.30E-05,2.07E-05,0.001356174,38
208085,0.000582041,8.60E-05,3.12E-05,5.07E-05,0.000629569,0.793935894,0.000765752,0.000196132,0.12502481,2.87E-05,5.04E-05,0.008829672,2.55E-05,0.000360363,6.42E-05,9.06E-05,3.27E-05,2.96E-05,0.069186201,536
208086,0.000260209,0.000171525,3.17E-05,5.16E-05,6.07E-05,0.000232592,0.000193244,0.006033314,0.101746083,2.92E-05,4.91E-05,0.018570688,2.59E-05,0.067182655,0.00010505,5.17E-05,3.33E-05,3.01E-05,0.805141296,437
208087,0.000445664,5.49E-05,2.30E-05,3.75E-05,6.41E-05,0.000104935,0.850495867,9.83E-05,0.034908139,2.12E-05,4.65E-05,0.089798439,1.88E-05,0.022291194,0.001383414,3.75E-05,2.42E-05,2.29E-05,0.000123472,315
208088,1.34E-05,2.57E-05,5.59E-05,0.003092409,1.14E-05,1.46E-05,0.000383782,2.35E-05,0.002415291,3.87E-06,0.989253076,0.004289842,3.44E-06,0.000148381,0.0001277,8.74E-06,5.95E-06,1.09E-05,0.000112128,453
208089,0.00048274,0.000193577,5.87E-05,9.54E-05,0.000135503,0.000400876,0.000746784,0.000510271,0.720481233,5.39E-05,9.49E-05,0.007535114,4.78E-05,0.00451875,0.000109436,9.55E-05,6.15E-05,5.70E-05,0.264320985,474
208090,0.000246516,0.000108988,2.68E-05,4.36E-05,4.81E-05,0.000179456,0.000158737,0.00017325,0.053446188,2.46E-05,4.34E-05,0.069883977,2.19E-05,0.007033883,5.00E-05,4.37E-05,2.81E-05,2.54E-05,0.868413329,139
208091,5.52E-06,9.66E-06,8.93E-05,0.000110377,4.07E-06,5.22E-06,0.000406376,9.06E-06,0.000939713,1.44E-06,0.997129392,0.001179374,1.28E-06,8.08E-05,1.13E-05,2.55E-06,2.00E-06,3.52E-06,9.04E-06,232
208092,4.58E-06,3.56E-06,1.41E-06,2.68E-06,2.53E-06,4.56E-06,3.51E-05,6.23E-06,0.999813071,1.30E-06,8.48E-06,3.87E-05,1.15E-06,2.62E-05,2.63E-06,2.30E-06,1.48E-06,1.33E-06,4.27E-05,995
208093,0.00011393,3.57E-05,1.75E-05,2.84E-05,4.13E-05,0.000337935,0.00051816,0.000115208,0.988371286,1.60E-05,2.82E-05,0.00217831,1.42E-05,0.007619956,5.19E-05,2.84E-05,1.83E-05,1.69E-05,0.000448327,76
208094,5.06E-06,1.46E-05,1.04E-05,1.07E-05,4.63E-06,5.61E-06,0.000303771,1.36E-05,0.002537839,1.55E-06,0.995586259,0.001346403,1.37E-06,5.29E-05,1.24E-05,2.74E-06,3.42E-06,1.90E-06,8.50E-05,270
208095,0.000132049,1.03E-06,4.39E-07,7.14E-07,2.22E-06,2.17E-05,0.998886046,3.17E-06,0.000482665,4.04E-07,8.50E-07,0.000381961,3.58E-07,1.38E-05,6.74E-05,6.58E-07,4.60E-07,4.56E-07,3.54E-06,2
208096,0.051789245,8.71E-05,2.88E-05,4.69E-05,0.000260565,0.000273665,0.017124508,0.000124182,0.029316634,2.64E-05,7.07E-05,0.024915087,2.35E-05,0.000418174,0.875018925,0.000177446,3.02E-05,7.70E-05,0.00019095,428
208097,5.02E-06,1.78E-06,6.31E-07,1.03E-06,1.75E-06,3.28E-06,0.998063358,9.19E-06,0.000688738,5.82E-07,6.36E-06,0.000808619,5.16E-07,0.000368742,2.13E-05,1.22E-06,6.62E-07,8.23E-07,1.64E-05,518
208098,2.72E-06,1.62E-06,6.65E-07,1.77E-06,1.35E-06,4.03E-06,1.04E-05,4.73E-06,0.999925543,6.13E-07,2.13E-06,1.35E-05,5.43E-07,9.59E-06,1.24E-06,1.08E-06,6.98E-07,6.31E-07,1.71E-05,738
208099,7.25E-05,3.27E-05,8.43E-06,1.39E-05,2.02E-05,3.66E-05,0.86543469,4.43E-05,0.007587418,7.74E-06,1.50E-05,0.004017274,6.88E-06,0.12243345,0.000203491,1.58E-05,8.86E-06,8.40E-06,3.24E-05,193
208100,0.000720937,0.012832695,2.82E-05,4.59E-05,5.07E-05,0.000427628,0.000297986,0.000121711,0.15948298,2.60E-05,4.57E-05,0.116240866,2.30E-05,0.069240051,5.27E-05,4.60E-05,2.96E-05,2.68E-05,0.640260661,576
208101,0.001130586,1.63E-05,7.51E-06,1.22E-05,2.22E-05,4.10E-05,0.971940817,3.24E-05,0.010668659,6.92E-06,1.21E-05,0.015131229,6.14E-06,0.000610419,4.40E-05,1.22E-05,7.87E-06,2.18E-05,0.000275604,367
208102,0.000137219,8.47E-05,3.83E-05,6.24E-05,8.38E-05,0.000211809,0.003017916,0.000265522,0.546068726,3.52E-05,6.72E-05,0.039160498,3.13E-05,0.409329488,7.15E-05,6.24E-05,4.02E-05,3.64E-05,0.001195563,228
208103,4.74E-05,1.65E-06,7.28E-07,1.18E-06,3.58E-05,0.000162222,9.11E-05,3.65E-06,0.000894993,6.70E-07,1.18E-06,0.000426543,5.95E-07,5.91E-06,1.57E-06,0.998181705,7.63E-07,7.00E-07,0.00014162,165
208104,0.000300632,1.76E-05,3.37E-06,5.48E-06,2.47E-05,0.969978087,4.60E-05,0.026038364,0.000417571,3.10E-06,5.45E-06,0.000743303,2.75E-06,3.29E-05,9.37E-06,5.49E-06,3.53E-06,3.22E-06,0.002359003,622
208105,1.34E-05,5.03E-05,1.75E-05,3.82E-05,1.20E-05,1.42E-05,0.000192124,3.83E-05,0.003689138,3.92E-06,0.983550734,0.011594813,3.48E-06,0.000164157,0.000538519,8.86E-06,4.77E-05,4.21E-06,1.84E-05,134
208106,1.19E-06,2.36E-06,2.31E-06,3.77E-06,7.68E-07,9.84E-07,4.66E-05,1.77E-06,0.000251537,2.72E-07,0.999356173,0.000318117,2.41E-07,7.41E-06,2.07E-06,4.81E-07,5.27E-07,7.34E-07,2.72E-06,213
208107,2.55E-05,9.75E-07,3.09E-07,5.02E-07,1.69E-06,1.64E-06,0.998830749,3.68E-06,0.000208414,2.84E-07,4.99E-07,0.000886192,2.52E-07,9.30E-06,2.60E-05,7.44E-07,3.24E-07,3.48E-07,2.56E-06,15
208108,0.000112811,6.96E-05,2.43E-05,3.95E-05,4.36E-05,8.79E-05,0.000135565,0.000217171,0.220106641,2.23E-05,3.95E-05,0.003091536,1.98E-05,0.059449026,4.53E-05,3.96E-05,2.55E-05,2.30E-05,0.716407343,550
208109,0.044384418,0.000740779,8.27E-05,0.000445005,0.000179956,0.096413593,0.003160639,0.000425354,0.652969484,7.58E-05,0.000133525,0.186235561,6.74E-05,0.011786971,0.000170254,0.000134392,8.66E-05,7.83E-05,0.002429363,560
208110,2.05E-05,1.21E-05,5.48E-06,8.88E-06,9.84E-06,6.87E-05,5.40E-05,0.000127692,0.998512145,5.05E-06,8.67E-06,0.000380679,4.48E-06,0.000693299,1.02E-05,8.93E-06,5.75E-06,5.26E-06,5.83E-05,434
208111,6.29E-05,2.99E-05,1.35E-05,2.18E-05,2.73E-05,0.000118164,0.000139131,7.70E-05,0.977512096,1.24E-05,2.18E-05,0.001156785,1.10E-05,0.000522743,4.94E-05,2.19E-05,1.41E-05,1.28E-05,0.020175067,586
208112,0.000268651,2.24E-05,8.44E-06,1.37E-05,0.953753883,0.005158487,0.000241586,4.53E-05,0.004182322,7.77E-06,1.31E-05,0.035974789,6.90E-06,0.000121104,1.75E-05,7.13E-05,8.86E-06,8.12E-06,7.58E-05,257
208113,0.000402722,5.45E-05,2.21E-05,3.59E-05,4.39E-05,7.12E-05,0.001766351,0.000124619,0.055984663,2.03E-05,3.45E-05,0.006633754,1.80E-05,0.011465385,4.12E-05,3.59E-05,2.32E-05,2.09E-05,0.923200938,79
208114,0.001691234,1.45E-05,6.38E-06,1.04E-05,0.00024073,0.005584016,0.000493795,5.33E-05,0.002268058,5.87E-06,1.03E-05,0.003308235,5.21E-06,6.88E-05,1.35E-05,0.985956113,6.69E-06,6.14E-06,0.00025669,205
208115,6.58E-05,9.29E-05,0.000268413,0.459546764,3.34E-05,0.000171886,0.003538317,0.000119613,0.013110186,1.71E-05,0.507382637,0.009772016,1.52E-05,0.005297485,0.000151993,3.03E-05,2.32E-05,3.75E-05,0.000325181,41
208116,0.000309311,0.00035435,5.19E-05,8.56E-05,0.000101464,0.000173038,0.003483172,0.000271264,0.110608947,4.76E-05,9.27E-05,0.458789191,4.24E-05,0.424605331,0.000599323,8.46E-05,5.47E-05,4.98E-05,0.000195331,103
208117,0.000245655,2.00E-05,8.38E-06,2.19E-05,1.51E-05,3.83E-05,0.010991883,0.904293264,0.076997686,7.71E-06,1.47E-05,0.005214806,6.75E-06,0.001375969,4.13E-05,1.36E-05,8.78E-06,0.0001892,0.000494997,200
208118,4.27E-05,1.18E-05,5.77E-06,9.32E-06,2.62E-05,4.51E-05,0.000161553,0.000243157,0.998129549,5.31E-06,9.12E-06,0.000386225,4.71E-06,0.000852999,1.29E-05,9.39E-06,6.05E-06,5.59E-06,3.25E-05,122
208119,1.46E-05,1.25E-06,5.00E-07,8.14E-07,1.82E-06,2.42E-06,0.998727631,2.44E-06,0.000403478,4.61E-07,8.09E-07,0.000674606,4.09E-07,3.78E-05,8.85E-05,8.14E-07,5.24E-07,8.75E-07,4.03E-05,270
208120,0.000272188,0.000218976,3.15E-05,5.12E-05,6.77E-05,0.000138661,0.000189287,0.00014489,0.084203782,2.89E-05,5.12E-05,0.010563865,2.57E-05,0.001660764,5.87E-05,5.13E-05,3.30E-05,2.99E-05,0.902178491,580
208121,0.000217563,0.000148289,4.18E-05,6.81E-05,7.51E-05,0.000315475,0.002511361,0.000253122,0.407462299,3.84E-05,6.73E-05,0.019463628,3.41E-05,0.046048417,7.80E-05,8.69E-05,4.39E-05,3.97E-05,0.523006523,134
208122,5.78E-06,3.40E-05,5.18E-05,0.004470308,7.79E-06,6.72E-06,0.000148057,1.10E-05,0.001336713,1.85E-06,0.99259643,0.001203493,1.64E-06,9.11E-05,1.38E-05,3.08E-06,3.08E-06,2.08E-06,1.12E-05,93
208123,0.001388826,0.001337328,2.33E-05,3.79E-05,6.50E-05,0.001875936,0.001244356,0.00011904,0.065418138,2.14E-05,3.77E-05,0.078477403,1.90E-05,0.01118025,4.64E-05,3.79E-05,2.44E-05,2.21E-05,0.838623587,317
208124,0.000373054,0.000122411,5.41E-05,8.80E-05,0.000230602,0.00020194,0.000876459,0.000246235,0.884213588,4.98E-05,8.75E-05,0.022322514,4.42E-05,0.008851709,0.000108255,8.81E-05,5.67E-05,5.13E-05,0.081933436,638
208125,5.17E-06,1.38E-06,3.44E-07,5.60E-07,9.59E-07,1.49E-06,0.999084888,1.54E-06,0.000304994,3.17E-07,5.57E-07,0.000418135,2.82E-07,0.000152564,2.27E-05,6.65E-07,3.61E-07,3.34E-07,2.73E-06,485
208126,3.35E-06,7.26E-06,5.88E-05,1.54E-05,2.89E-06,3.79E-06,0.001051359,5.75E-06,0.000603584,1.02E-06,0.996805095,0.001364373,9.07E-07,5.73E-05,8.79E-06,1.81E-06,1.43E-06,2.23E-06,4.92E-06,32
208127,0.044535718,0.000133967,5.77E-05,9.39E-05,0.00011653,0.000690869,0.001823969,0.000272724,0.769395198,5.30E-05,9.28E-05,0.170661579,4.71E-05,0.011020964,0.000425352,9.40E-05,6.05E-05,7.52E-05,0.00034902,315
208128,0.001303492,0.001654955,2.31E-05,3.75E-05,4.24E-05,0.000386269,0.000588106,0.000421643,0.079531169,2.12E-05,3.73E-05,0.050667662,1.88E-05,0.006021254,4.30E-05,3.76E-05,2.42E-05,2.19E-05,0.859118381,344
208129,3.05E-05,1.99E-05,8.44E-06,2.16E-05,2.92E-05,2.63E-05,0.000165335,0.001061828,0.996831924,7.78E-06,1.82E-05,0.000469483,6.90E-06,0.000468541,1.57E-05,1.37E-05,8.85E-06,8.00E-06,0.000787675,114
208130,0.000547499,0.00050792,3.04E-05,4.95E-05,0.00142555,0.00018727,0.00204305,0.000134798,0.876277707,2.80E-05,4.92E-05,0.095410661,2.48E-05,0.000514138,6.55E-05,5.28E-05,3.19E-05,2.89E-05,0.022590388,253
208131,9.75E-06,1.08E-05,4.42E-05,1.35E-05,5.28E-06,6.74E-06,0.00016828,3.64E-05,0.002820665,1.86E-06,0.994714225,0.002083441,1.65E-06,4.27E-05,1.30E-05,3.29E-06,3.44E-06,6.91E-06,1.39E-05,33
208132,0.000230753,0.000303595,5.67E-05,9.22E-05,0.000110728,0.000188783,0.049209163,0.000310093,0.029732228,5.20E-05,0.000114176,0.189187074,4.62E-05,0.729528516,0.000301846,9.23E-05,6.00E-05,5.55E-05,0.000328076,462
208133,0.000101221,3.58E-05,1.59E-05,2.91E-05,2.85E-05,0.000124749,0.000213214,0.000128879,0.991318335,1.46E-05,2.58E-05,0.002528432,1.30E-05,0.001954279,2.96E-05,2.59E-05,1.67E-05,1.51E-05,0.003381019,24
208134,0.000522846,0.881922379,2.50E-05,4.06E-05,0.000146486,9.42E-05,0.008971877,0.000110947,0.036214406,2.28E-05,4.95E-05,0.067206988,2.03E-05,0.003201706,0.001048291,3.84E-05,2.62E-05,2.51E-05,0.000311861,623
208135,0.000510476,0.00184172,5.01E-05,9.21E-05,9.00E-05,0.001091518,0.000429496,0.00038263,0.17190988,4.61E-05,8.11E-05,0.08014832,4.09E-05,0.162763713,9.36E-05,8.17E-05,5.26E-05,4.76E-05,0.580246483,4
208136,3.85E-05,7.41E-05,0.006554117,0.92961566,2.34E-05,5.66E-05,0.000287484,7.00E-05,0.018557893,1.23E-05,0.039966222,0.002127077,1.06E-05,0.0017326,3.81E-05,2.11E-05,1.72E-05,3.78E-05,0.000759297,391
208137,0.001887348,0.000802387,7.21E-05,0.000117274,0.000129346,0.000368254,0.001189755,0.000422054,0.615890882,6.62E-05,0.000116612,0.09971461,5.88E-05,0.116419379,0.000134476,0.00011737,7.56E-05,6.84E-05,0.162349175,296
208138,4.83E-05,7.70E-05,0.005881416,0.004863783,2.79E-05,4.84E-05,0.00042095,7.20E-05,0.024530904,1.43E-05,0.962100828,0.00088644,1.22E-05,0.000609659,4.42E-05,2.43E-05,1.92E-05,4.27E-05,0.000275554,416
208139,4.41E-05,1.90E-06,8.34E-07,1.36E-06,2.24E-05,0.000444601,3.15E-05,4.40E-06,0.001536796,7.68E-07,1.35E-06,0.000315811,6.82E-07,8.34E-06,1.72E-06,0.997559465,8.74E-07,8.02E-07,2.23E-05,396
208140,0.000347248,1.31E-06,5.87E-07,9.55E-07,1.04E-05,0.000128344,3.85E-05,4.92E-06,0.000635751,5.40E-07,9.49E-07,9.68E-05,4.80E-07,5.34E-06,1.21E-06,0.998717699,6.15E-07,5.65E-07,7.80E-06,242
208141,0.000390213,5.45E-05,2.06E-05,3.35E-05,0.209659795,0.758814916,0.000426243,0.000149331,0.012435108,1.89E-05,3.33E-05,0.015927286,1.68E-05,0.001385833,4.23E-05,3.35E-05,2.16E-05,1.95E-05,0.000516761,326
208142,0.000455765,2.52E-05,1.06E-05,1.73E-05,4.17E-05,0.113074061,0.840663413,0.000568351,0.038301005,9.78E-06,1.72E-05,0.006267433,8.68E-06,0.000116746,2.17E-05,1.73E-05,1.11E-05,1.01E-05,0.000362657,417
208143,0.000413577,0.000401264,3.97E-05,6.47E-05,7.13E-05,0.000315813,0.000605612,0.000246316,0.133715209,3.65E-05,6.43E-05,0.0201732,3.24E-05,0.0557272,7.41E-05,6.47E-05,4.17E-05,3.77E-05,0.787874639,604
208144,0.009068464,0.000114436,4.85E-05,7.89E-05,0.680039328,0.019998525,0.001499678,0.000202664,0.144504598,4.46E-05,7.85E-05,0.141645345,3.96E-05,0.001721334,9.99E-05,7.90E-05,5.09E-05,4.60E-05,0.000639766,540
208145,0.00097543,2.82E-05,6.17E-06,1.00E-05,0.97704991,0.000483222,0.001798418,4.44E-05,0.007290498,5.68E-06,9.98E-06,0.012137106,5.04E-06,6.04E-05,1.29E-05,1.00E-05,6.47E-06,2.88E-05,3.73E-05,382
208146,8.16E-05,5.41E-05,1.59E-05,2.62E-05,3.25E-05,5.61E-05,0.784332601,0.000123107,0.0102284,1.46E-05,2.83E-05,0.008048335,1.30E-05,0.196730857,9.74E-05,2.59E-05,1.67E-05,1.75E-05,5.69E-05,164
208147,3.06E-05,1.31E-05,4.50E-06,7.32E-06,8.79E-06,1.54E-05,0.979967959,2.35E-05,0.003411225,4.13E-06,8.03E-06,0.002173244,3.67E-06,0.014245012,2.52E-05,7.32E-06,4.77E-06,4.75E-06,4.15E-05,442
208148,0.000157461,0.000267891,2.86E-05,4.65E-05,5.13E-05,0.000124832,0.000163663,0.000200194,0.168256551,2.63E-05,4.65E-05,0.069437618,2.33E-05,0.036011404,5.33E-05,4.65E-05,3.00E-05,2.74E-05,0.725000644,175
208149,6.27E-06,3.70E-06,1.47E-06,3.93E-06,3.30E-06,8.96E-06,9.59E-05,4.25E-05,0.999658827,1.36E-06,4.64E-06,0.000117915,1.20E-06,2.91E-05,3.48E-06,2.40E-06,1.55E-06,1.43E-06,1.21E-05,694
208150,6.93E-05,0.989143196,4.13E-06,6.72E-06,2.50E-05,2.10E-05,0.000889408,2.05E-05,0.005238389,3.79E-06,7.37E-06,0.003888725,3.37E-06,0.000399405,0.00010244,1.16E-05,0.000132257,4.16E-06,2.93E-05,594
208151,0.022846568,0.000585139,8.65E-05,0.000139365,0.000155457,0.009025816,0.001646392,0.000950397,0.696806876,7.95E-05,0.000139993,0.065255734,7.06E-05,0.021971943,0.000184168,0.000140902,9.08E-05,8.21E-05,0.179741721,130
208152,0.000124075,0.00025082,4.17E-05,6.79E-05,8.59E-05,0.000138109,0.601875047,0.000247557,0.030343409,3.83E-05,7.71E-05,0.019193575,3.40E-05,0.346789266,0.00020443,6.79E-05,4.39E-05,0.000110138,0.000266792,492
208153,7.62E-06,1.26E-06,5.01E-07,8.15E-07,2.70E-06,2.37E-06,0.997874005,2.16E-06,0.000981889,4.60E-07,8.94E-07,0.000986914,4.08E-07,2.09E-05,0.000108277,2.92E-06,5.25E-07,5.75E-07,4.80E-06,97
208154,0.00740063,0.005228333,9.80E-05,0.000159411,0.000180193,0.013261977,0.001759601,0.000486279,0.262431428,9.00E-05,0.000158511,0.488482164,7.99E-05,0.034764687,0.000250381,0.000159541,0.000102755,9.29E-05,0.184813249,89
208155,0.00013946,0.000100262,3.82E-05,7.01E-05,7.74E-05,0.000135497,0.003745496,0.000257331,0.102033158,3.51E-05,6.73E-05,0.156176639,3.11E-05,0.736599527,0.000169911,6.22E-05,4.00E-05,3.74E-05,0.000183894,514
208156,4.23E-05,2.28E-05,9.58E-06,2.49E-05,1.91E-05,9.64E-05,0.001204065,0.000132466,0.990657499,8.83E-06,1.56E-05,0.001979795,7.82E-06,0.000171182,1.93E-05,1.56E-05,1.01E-05,9.15E-06,0.005553448,517
208157,0.001599289,0.000255906,0.00010205,0.000166052,0.000227286,0.001377894,0.001325556,0.000708968,0.904523893,9.37E-05,0.000165111,0.007483248,8.32E-05,0.05332594,0.000364416,0.000166183,0.000107033,9.90E-05,0.027825233,425
208158,0.000446397,2.22E-05,9.73E-06,1.58E-05,0.000172991,0.003680087,0.003579008,5.40E-05,0.004655603,8.96E-06,1.57E-05,0.013017329,7.96E-06,6.74E-05,2.02E-05,0.97416441,1.02E-05,9.37E-06,4.26E-05,639
208159,0.005445522,2.95E-05,1.16E-05,1.89E-05,2.65E-05,0.91225871,0.000143155,7.44E-05,0.068222727,1.07E-05,1.88E-05,0.011579216,9.46E-06,0.000399082,2.40E-05,1.89E-05,1.22E-05,1.10E-05,0.001685758,508
208160,0.000612293,6.66E-05,1.11E-05,1.80E-05,0.964237717,0.011369856,0.000316416,5.82E-05,0.004706459,1.02E-05,1.79E-05,0.016839412,9.04E-06,0.000104007,2.78E-05,0.001468449,1.16E-05,1.06E-05,0.000104446,577
208161,2.54E-05,9.58E-07,4.41E-07,7.18E-07,1.22E-06,2.00E-05,0.99799739,3.19E-06,0.000576103,4.07E-07,7.14E-07,0.001310983,3.61E-07,5.40E-05,2.63E-06,9.30E-07,4.63E-07,4.63E-07,3.58E-06,2
208162,2.52E-05,3.10E-05,3.65E-06,5.94E-06,8.23E-06,2.15E-05,3.78E-05,1.57E-05,0.979404691,3.35E-06,5.90E-06,0.00755531,2.98E-06,0.010090121,6.81E-06,5.94E-06,3.83E-06,3.46E-06,0.002768558,874
